# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
#
# Results of Query: Database VVVDR4 06/02/20 23:15
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.upload_RA,
#  u.upload_Dec, u.varType from vvvVivaCatalogue as viva,vvvVariability 
# as v,vvvSource as s,#userTable as u  where v.sourceID=viva.vivaID and 
# v.ksMinMag>0. and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
        515570580767,    +269.2792626,     -30.2982155,      +7.8050490,      +1.2114268,     +17.2635066,     +0.492267,     +0.917475,      +1.0000000,      +0.9524920,      +9.8865662,    +11.947669,    +10.725188,     1,   239,    73,    +269.2792500,     -30.2981900,OSARG
        515570621422,    +269.2027765,     -30.1754094,     +15.1421819,      +3.3024700,     +18.3292403,     +0.546561,     +0.704070,      +1.0000000,      +0.9174230,      +9.6759033,    +11.333723,    +10.350437,     1,    23,     7,    +269.2027500,     -30.1753900,OSARG
        515578770342,    +270.2987658,     -32.1405963,      +1.0031622,     +12.6060363,     +16.9737637,     +1.119834,     +0.103220,      +1.0000000,      +0.9174230,     +10.2339830,    +11.139758,    +10.602525,     2,    16,     9,    +270.2987500,     -32.1406100,OSARG
        515579130708,    +269.9174674,     -31.2123906,     +26.8604668,     +28.7572776,      +0.9316290,     +0.459476,     +0.531172,      +1.0000000,      +0.8213600,     +10.5220556,    +11.964003,    +11.108755,     2,     3,     1,    +269.9175000,     -31.2123900,OSARG
        515579147427,    +269.9107499,     -31.1759832,     +28.7865210,     +12.8611395,     +12.8611395,     +0.790500,     +0.283432,      +1.0000000,      +0.9174230,     +10.4747543,    +11.576559,    +10.923057,     3,     7,     1,    +269.9107500,     -31.1760000,OSARG
        515579168654,    +270.6520225,     -31.4903853,     +17.8373683,     +28.7486299,     +16.1522819,     +1.653134,     +0.137147,      +1.0000000,      +0.9174230,     +10.4496727,    +11.331573,    +10.808500,     3,    11,     3,    +270.6520000,     -31.4903900,OSARG
        515579216268,    +269.9944631,     -31.0796043,     +12.8414834,      +6.1395167,     +25.1982392,     +0.337709,     +0.535582,      +1.0000000,      +0.7996150,     +10.6271610,    +12.007281,    +11.188704,     2,   189,    66,    +269.9945000,     -31.0796100,OSARG
        515582048856,    +257.6901104,     -31.7333826,     +13.0013548,     +20.7386326,     +20.7388535,     +1.459025,     +0.385510,      +1.0000000,      +0.8213600,     +10.9490576,    +12.187611,    +11.453000,     3,  1217,   252,    +257.6901250,     -31.7333900,OSARG
        515588388431,    +271.7667473,     -32.2245271,     +10.4862444,     +25.9150259,     +10.4862444,     +0.761104,     +0.287607,      +1.0000000,      +0.8346050,     +10.7948351,    +11.722613,    +11.172330,     2,    16,     7,    +271.7667500,     -32.2245300,OSARG
        515590962531,    +267.8481057,     -32.7003328,     +26.0088670,     +13.0918914,     +25.3899545,     +0.971363,     +0.599228,      +1.0000000,      +0.9174230,      +9.9590063,    +11.348300,    +10.524282,     3,    19,     3,    +267.8481250,     -32.7003300,OSARG
        515591751066,    +268.3060022,     -31.6013310,     +25.4583130,     +27.8484586,     +27.8485954,     +0.505137,     +0.763436,      +1.0000000,      +0.8681980,      +9.7127571,    +11.610795,    +10.485031,     5,   467,   176,    +268.3060000,     -31.6013300,OSARG
        515599787602,    +269.0135012,     -33.0971155,      +8.8980649,     +26.0787733,      +8.8979143,     +0.638475,     +0.448343,      +1.0000000,      +0.8901680,     +10.0532961,    +11.642565,    +10.699938,     3,   141,    46,    +269.0135000,     -33.0971100,OSARG
        515599988701,    +269.8576447,     -33.0202172,     +23.6415850,     +28.1964785,     +14.4757674,     +0.592524,     +0.280941,      +1.0000000,      +0.9174230,     +10.3981342,    +11.677775,    +10.918795,     4,    23,     8,    +269.8576250,     -33.0202200,OSARG
        515599997098,    +269.9583659,     -33.0460143,      +0.9616150,      +0.0382581,      +0.0382581,     +0.750360,     +0.271820,      +1.0000000,      +0.9524920,     +10.4231844,    +11.512692,    +10.866484,     3,     1,     1,    +269.9583750,     -33.0460000,OSARG
        515600252507,    +269.2571303,     -32.1362919,     +27.1148505,     +23.3827127,     +19.0441909,     +0.572781,     +0.446287,      +1.0000000,      +0.9524920,      +9.6142836,    +11.243970,    +10.277370,     1,    26,     5,    +269.2571250,     -32.1362800,OSARG
        515602950001,    +266.2079010,     -33.4312195,     +27.8010810,     +21.0479425,     +14.2774283,     +0.562302,     +0.476554,      +1.0000000,      +0.9524920,      +9.8980780,    +11.721768,    +10.640101,     4,    64,    31,    +266.2078750,     -33.4312200,OSARG
        515610191904,    +270.5808695,     -32.5502684,     +25.7781370,     +29.5748256,      +8.9124604,     +0.546761,     +0.351892,      +1.0000000,      +0.8681980,      +9.7434349,    +11.364129,    +10.402864,     2,   150,    61,    +270.5808750,     -32.5502500,OSARG
        515610273191,    +270.6319958,     -32.4722873,     +20.9960708,      +9.5921008,      +3.3835513,     +0.543881,     +0.311387,      +0.9090910,      +0.8213600,      +9.6485434,    +11.294196,    +10.318127,     1,   951,    16,    +270.6320000,     -32.4722500,OSARG
        515610705160,    +267.2536181,     -34.1179581,     +29.9883397,     +10.6193002,      +0.9589979,     +0.359085,     +0.641514,      +0.9090910,      +0.8213600,     +10.1897469,    +11.998355,    +10.925633,     1,     1,     1,    +267.2536250,     -34.1179700,OSARG
        515610823480,    +267.2441118,     -33.9112525,     +28.6179021,     +24.6511088,     +28.6179021,     +0.379441,     +0.828700,      +1.0000000,      +0.8500000,     +10.0168381,    +12.080808,    +10.856626,     3,   117,    88,    +267.2441250,     -33.9112200,OSARG
        515610982114,    +267.2108444,     -33.6515654,     +20.1011871,     +27.3740322,      +9.2708478,     +0.778021,     +0.246429,      +1.0000000,      +0.9524920,     +11.0724163,    +12.107669,    +11.493640,     2,    14,     2,    +267.2108750,     -33.6515600,OSARG
        515611097918,    +267.1211126,     -33.4360280,     +19.9480741,     +27.3932755,      +7.1143160,     +1.400337,     -0.082411,      +0.8750000,      +0.8681980,     +10.6572113,    +11.584196,    +11.034383,     1,    13,     2,    +267.1211250,     -33.4360300,OSARG
        515611456879,    +267.8018194,     -33.2082344,     +26.9507712,     +26.9505428,     +26.9505428,     +0.676934,     +0.430882,      +0.9000000,      +0.8346050,     +10.3193521,    +11.842061,    +10.938912,     3,   123,    76,    +267.8016250,     -33.2081700,OSARG
        515539153461,    +269.1782733,     -29.1567397,     +11.8708174,     +25.0369553,     +25.0367795,     +1.071899,     +0.643540,      +1.0000000,      +0.9524920,      +9.9691038,    +11.822719,    +10.723303,     4,   210,     2,    +269.1782500,     -29.1567200,OSARG
        515543928835,    +262.3239976,     -29.3510502,     +13.7375526,     +27.4747309,      +3.1402497,     +1.568174,     +0.230056,      +0.9000000,      +0.8346050,     +10.6091175,    +11.768480,    +11.080839,     1,     5,     2,    +262.3240000,     -29.3510600,OSARG
        515545279390,    +272.7058522,     -29.6766082,     +14.5797002,     +14.6242667,     +14.6242667,     +1.096843,     +0.275638,      +1.0000000,      +0.9524920,     +10.9820223,    +12.080245,    +11.428867,     5,    98,    66,    +272.7058750,     -29.6765800,OSARG
        515548857764,    +269.8793757,     -29.1365350,     +14.0572591,      +2.1853231,      +8.2737164,     +0.343900,     +0.530423,      +0.9166670,      +0.8098080,      +9.7741585,    +11.629436,    +10.529034,     1,    13,     7,    +269.8793750,     -29.1365300,OSARG
        515548919066,    +269.9617481,     -29.0386501,     +23.3183486,     +20.2833491,     +20.2834909,     +0.312269,     +0.444723,      +0.8421050,      +0.7564740,      +9.8263903,    +11.442913,    +10.484121,     3,   427,   341,    +269.9617500,     -29.0386400,OSARG
        515549015404,    +270.0434966,     -28.8968779,      +2.8976025,     +15.1152110,     +20.1874653,     +0.611817,     +0.324483,      +0.8421050,      +0.7564740,      +9.6616039,    +11.175147,    +10.277434,     1,  2683,  2578,    +270.0435000,     -28.8968600,OSARG
        515549086085,    +269.4504769,     -29.7576483,     +28.1700276,     +14.0436229,     +25.5093660,     +0.984737,     +0.087231,      +0.8000000,      +0.7823790,     +10.6035519,    +11.645163,    +11.027363,     4,    50,    16,    +269.4505000,     -29.7576700,OSARG
        515549922235,    +267.2876017,     -29.7695525,      +0.8813940,      +3.0713901,     +27.6102776,     +1.650946,     +0.833964,      +1.0000000,      +0.8901680,      +9.6142330,    +11.677207,    +10.453616,     2,    55,     8,    +267.2876250,     -29.7695000,OSARG
        515550019167,    +267.3651918,     -29.6083496,     +28.6604067,     +19.9861357,      +2.9342094,     +0.221515,     +1.150191,      +0.8653850,      +0.6748080,     +10.3314123,    +13.403579,    +11.581416,     1, 14941,-23804,    +267.3651250,     -29.6082500,OSARG
        515550114559,    +267.5615594,     -29.5260075,      +8.0416712,     +10.1275123,     +10.1277207,     +1.011075,     +0.522655,      +0.8750000,      +0.8681980,      +9.9786787,    +11.772096,    +10.708384,     2,   176,    51,    +267.5616250,     -29.5259200,OSARG
        515555481821,    +260.9368929,     -29.2770686,      +5.3791094,      +5.3791094,     +26.5324846,     +1.501142,     +0.331978,      +1.0000000,      +0.8098080,      +9.5275259,    +11.142909,    +10.184793,     2,  3326,  3295,    +260.9368750,     -29.2770600,OSARG
        515555508350,    +260.9015093,     -29.2038793,     +23.9438849,      +7.9148102,     +29.0433520,     +0.208316,     +0.955979,      +0.7826090,      +0.7376630,      +9.7764978,    +12.231197,    +10.775267,     2,    72,     7,    +260.9015000,     -29.2038600,  SRV
        515558293635,    +270.9957891,     -29.7510829,     +18.2949252,     +12.3331301,      +0.1252644,     +0.986055,     +0.209803,      +1.0000000,      +0.9524920,     +10.4526529,    +11.349710,    +10.817648,     2,     1,     1,    +270.9957500,     -29.7509400,OSARG
        515558948180,    +267.9303813,     -31.1627665,     +16.8769002,     +16.8767581,      +8.4362689,     +0.440437,     +0.782965,      +1.0000000,      +0.7905350,      +9.8920774,    +11.778832,    +10.659760,     5,     4,     2,    +267.9303750,     -31.1627800,OSARG
        515559006878,    +268.0534950,     -31.1164320,     +13.2066666,      +6.2927265,     +20.1482917,     +0.437601,     +0.684978,      +1.0000000,      +0.9174230,      +9.9696627,    +11.693019,    +10.670862,     1,    15,     2,    +268.0535000,     -31.1164200,OSARG
        515559008664,    +267.5677675,     -30.8650973,      +4.6676195,      +5.0137166,     +20.0746612,     +0.683636,     +0.857996,      +0.9166670,      +0.8098080,      +9.6522102,    +11.797113,    +10.524929,     1,    63,    24,    +267.5677500,     -30.8650800,OSARG
        515559061495,    +267.7918807,     -30.8826643,      +5.9396687,     +24.1511534,     +22.1642730,     +0.411075,     +1.088942,      +0.9000000,      +0.8346050,      +9.6058607,    +12.211477,    +10.666035,     2,   162,   147,    +267.7918750,     -30.8826700,OSARG
        515559224506,    +267.8292127,     -30.6073483,      +5.4551235,     +21.6619063,     +26.5482221,     +0.849361,     +0.001588,      +0.7916670,      +0.7337120,     +10.7995415,    +11.604457,    +11.127046,     2,  1328,  1194,    +267.8292500,     -30.6073300,OSARG
        515559326245,    +267.7459685,     -30.3801043,     +13.3844992,      +7.3993389,     +14.3601597,     +0.799420,     +0.136405,      +0.8695650,      +0.7376630,     +10.5524960,    +11.577833,    +10.969686,     5,    20,     5,    +267.7460000,     -30.3800800,OSARG
        515559337398,    +267.8293759,     -30.4039625,      +4.5190822,     +23.1344347,     +27.7526310,     +0.965583,     +0.281229,      +0.8333330,      +0.7337120,     +10.5888281,    +11.764272,    +11.067093,     1,   151,    92,    +267.8293750,     -30.4039400,OSARG
        515559340040,    +267.7496000,     -30.3551204,     +11.8202414,     +14.0436439,     +18.8930958,     +1.075589,     +0.231009,      +0.8214290,      +0.7200840,     +10.6619387,    +11.718968,    +11.092023,     1,   138,    20,    +267.7496250,     -30.3551400,OSARG
        515559364288,    +267.9429756,     -30.4079935,     +15.0389251,      +1.3306456,     +10.6986208,     +0.978057,     +0.031777,      +0.7090910,      +0.6713560,     +10.5427456,    +11.512260,    +10.937222,     2,    66,    25,    +267.9430000,     -30.4080000,OSARG
        515559447248,    +268.3002706,     -30.4446132,     +27.6995125,      +5.0136872,     +27.6995125,     +0.697989,     +0.524635,      +0.8888890,      +0.8500000,     +10.2294340,    +11.699842,    +10.827714,     2,   361,   265,    +268.3002500,     -30.4446100,OSARG
        515559638944,    +267.9555258,     -29.9495229,     +28.5525096,     +19.1847286,     +19.1848675,     +1.282392,     +0.422192,      +1.0000000,      +0.8901680,     +10.1626911,    +11.470407,    +10.694775,     3,   861,   341,    +267.9555000,     -29.9495300,OSARG
        515559657672,    +268.5217829,     -30.2088441,     +26.7520902,     +18.1749037,     +19.1477649,     +1.129937,     +0.482732,      +0.8750000,      +0.8681980,     +10.3383150,    +11.468348,    +10.798103,     2,    21,     6,    +268.5216250,     -30.2087500,OSARG
        515559764636,    +267.9595136,     -29.7612482,     +12.3080510,     +22.3233784,     +17.9641079,     +0.598963,     +0.751875,      +0.8888890,      +0.8500000,      +9.4114294,    +11.501363,    +10.261782,     1,  1831,   121,    +267.9595000,     -29.7612200,OSARG
        515559906437,    +268.1492659,     -29.6404736,     +15.4228353,     +23.9423458,     +26.1650126,     +0.515904,     +0.651532,      +1.0000000,      +0.8213600,      +9.5691586,    +11.390722,    +10.310317,     3,   174,    27,    +268.1492500,     -29.6404700,OSARG
        515559925983,    +268.2093381,     -29.6375201,      +0.0466404,     +27.5429557,     +27.5429557,     +0.768515,     +0.303503,      +0.8421050,      +0.7564740,      +9.6571112,    +10.969313,    +10.191020,     2,  8953,  8436,    +268.2093750,     -29.6374700,OSARG
        515566843362,    +272.0376379,     -31.2789279,     +20.3359459,     +23.8955568,     +16.6287595,     +0.383080,     +0.545547,      +0.9473680,      +0.7564740,     +10.5185614,    +11.942626,    +11.097985,     2,    11,     5,    +272.0376250,     -31.2789200,OSARG
        515570095176,    +269.0118606,     -31.1820555,     +23.2083120,     +22.2055599,     +10.3247404,     +1.082758,     -0.147749,      +1.0000000,      +0.8681980,     +10.6531258,    +11.370650,    +10.945072,     4,     2,     1,    +269.0118750,     -31.1820600,OSARG
        515570211366,    +268.8678823,     -30.8765845,     +18.1976548,     +27.6206009,     +17.1971344,     +1.362662,     +0.121499,      +1.0000000,      +0.8346050,     +10.6749916,    +11.435467,    +10.984414,     3,    22,     2,    +268.8678750,     -30.8765800,OSARG
        515570221744,    +268.9226266,     -30.8803356,     +15.3431820,     +29.3923842,     +15.0459690,     +1.593112,     +0.169642,      +1.0000000,      +0.8681980,     +10.8273077,    +11.627271,    +11.152797,     4,  1769,  1457,    +268.9226250,     -30.8803600,OSARG
        515570393301,    +269.5376409,     -30.8361456,      +4.0058589,      +5.0796544,      +4.0058589,     +0.730485,     +0.438604,      +1.0000000,      +0.8901680,     +10.3111858,    +11.495688,    +10.793137,     3,   394,     4,    +269.5376250,     -30.8361700,OSARG
        515578941434,    +269.9284695,     -31.6067331,     +10.0026701,     +19.7116851,      +5.1892652,     +1.013801,     +0.164911,      +1.0000000,      +0.8500000,     +10.9527540,    +11.860517,    +11.322104,     3,     7,     1,    +269.9285000,     -31.6067200,OSARG
        515579175926,    +269.9124792,     -31.1196538,     +27.0238624,     +24.8515697,     +23.9196591,     +0.481269,     +0.586033,      +0.9166670,      +0.8098080,     +10.5337038,    +12.078281,    +11.162162,     2,   317,   151,    +269.9125000,     -31.1196700,OSARG
        515581218556,    +267.3417514,     -30.9160417,      +1.0033097,     +15.2450524,     +14.7742758,     +1.578360, -9.999995E008,      +0.8333330,      +0.8098080,  -9.9999999E008, -9.999995E008,    +10.056528,     4,   452,   351,    +267.3417500,     -30.9160300,OSARG
